order_id,date,customer_id,product,category,sales,price,cost,payment_status
SALE-1C4F9242,2025-10-19T09:59:00,CUST-LIVE-1311,JBL Bar 5.0 Multibeam Soundbar,Audio,1,19999.0,15999.2,Completed
SALE-2A12EF32,2025-10-19T07:40:00,CUST-LIVE-1488,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-161F0E4C,2025-10-18T05:56:00,CUST-LIVE-1136,Kent Grand+ Water Purifier RO,Kitchen,1,16999.0,13599.2,Completed
SALE-2C3CA15B,2025-10-18T13:31:00,CUST-LIVE-1152,Syska LED Strip Light 5M RGB,Lighting,1,1299.0,1039.2,Completed
SALE-E382AD4B,2025-10-18T06:29:00,CUST-LIVE-1381,Acer Aspire Lite Ryzen 3,Laptop,2,32999.0,26399.2,Completed
SALE-F3F5CA07,2025-10-18T15:04:00,CUST-LIVE-1105,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-85FA081A,2025-10-18T14:02:00,CUST-LIVE-1175,Samsung 324L Double Door Frost-Free,Refrigerator,2,34999.0,27999.2,Completed
SALE-DDE37B5D,2025-10-18T07:09:00,CUST-LIVE-1351,"Samsung 55"" 4K QLED Smart TV",Television,1,72999.0,58399.2,Completed
SALE-834793D4,2025-10-18T09:37:00,CUST-LIVE-1095,Sony WH-1000XM5 Wireless Headphones,Audio,1,24999.0,19999.2,Completed
SALE-0C1A1ABA,2025-10-18T07:34:00,CUST-LIVE-1160,boAt Aavante Bar 1500 Soundbar,Audio,2,4999.0,3999.2,Completed
SALE-5B7456A3,2025-10-18T10:58:00,CUST-LIVE-1496,Kent Grand+ Water Purifier RO,Kitchen,2,16999.0,13599.2,Completed
SALE-9F5465EF,2025-10-18T08:02:00,CUST-LIVE-1228,Apple MacBook Air M2 8GB,Laptop,1,114900.0,91920.0,Completed
SALE-F8746F6A,2025-10-18T06:57:00,CUST-LIVE-1458,Godrej 10L Electronic Safe,Security,1,6999.0,5599.2,Completed
SALE-5B810A53,2025-10-18T10:51:00,CUST-LIVE-1492,"Mi 40"" Full HD Android TV",Television,2,21999.0,17599.2,Completed
SALE-FFC16ED2,2025-10-18T16:17:00,CUST-LIVE-1305,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-A9A3DDED,2025-10-17T14:02:00,CUST-LIVE-1084,Realme 12 Pro+ 5G 256GB,Smartphone,2,29999.0,23999.2,Completed
SALE-F61DB76B,2025-10-17T07:54:00,CUST-LIVE-1317,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-69610271,2025-10-17T11:05:00,CUST-LIVE-1144,IFB 8 kg Senator Smart WW,Washing Machine,1,49999.0,39999.2,Completed
SALE-CFD03BDE,2025-10-17T05:34:00,CUST-LIVE-1045,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-3EE3FC41,2025-10-17T05:36:00,CUST-LIVE-1066,"Mi 40"" Full HD Android TV",Television,2,21999.0,17599.2,Completed
SALE-B33BD3E7,2025-10-17T12:05:00,CUST-LIVE-1098,Whirlpool 292L Frost-Free Fridge,Refrigerator,2,29999.0,23999.2,Completed
SALE-A555C1A4,2025-10-16T08:36:00,CUST-LIVE-1469,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-6D3C06CE,2025-10-16T05:59:00,CUST-LIVE-1449,"TCL 32"" HD Smart TV",Television,2,14999.0,11999.2,Completed
SALE-2BEADDAA,2025-10-16T04:18:00,CUST-LIVE-1379,Apple iPhone 15 128GB,Smartphone,1,79900.0,63920.0,Completed
SALE-9C22DE0B,2025-10-16T10:30:00,CUST-LIVE-1067,"Samsung 55"" 4K QLED Smart TV",Television,1,72999.0,58399.2,Completed
SALE-C21FB53A,2025-10-15T13:54:00,CUST-LIVE-1257,Samsung Galaxy S24 5G 256GB,Smartphone,1,74999.0,59999.2,Completed
SALE-71936EB6,2025-10-15T06:11:00,CUST-LIVE-1015,Lenovo IdeaPad Slim 5 Ryzen 7,Laptop,1,62499.0,49999.2,Completed
SALE-A707D526,2025-10-14T05:11:00,CUST-LIVE-1464,"Hisense 58"" 4K UHD TV",Television,1,42999.0,34399.2,Completed
SALE-5BEA1E34,2025-10-14T13:31:00,CUST-LIVE-1311,"Hisense 58"" 4K UHD TV",Television,2,42999.0,34399.2,Completed
SALE-1C14894A,2025-10-14T11:22:00,CUST-LIVE-1069,Whirlpool 292L Frost-Free Fridge,Refrigerator,2,29999.0,23999.2,Completed
SALE-AFF36F99,2025-10-14T05:04:00,CUST-LIVE-1385,Samsung 8 kg Fully Automatic Top Load,Washing Machine,1,28999.0,23199.2,Completed
SALE-DEC1141A,2025-10-14T08:40:00,CUST-LIVE-1343,Syska LED Strip Light 5M RGB,Lighting,1,1299.0,1039.2,Completed
SALE-EF32ADC5,2025-10-14T15:53:00,CUST-LIVE-1197,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-52AAF6A1,2025-10-14T08:40:00,CUST-LIVE-1169,Lenovo IdeaPad Slim 5 Ryzen 7,Laptop,1,62499.0,49999.2,Completed
SALE-8D1B1C7D,2025-10-14T15:12:00,CUST-LIVE-1443,Samsung Galaxy S24 5G 256GB,Smartphone,1,74999.0,59999.2,Completed
SALE-4B8C6AC5,2025-10-14T14:01:00,CUST-LIVE-1407,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-3A6F1F34,2025-10-14T12:43:00,CUST-LIVE-1363,Samsung 8 kg Fully Automatic Top Load,Washing Machine,2,28999.0,23199.2,Completed
SALE-F73F43E1,2025-10-14T07:15:00,CUST-LIVE-1388,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-B56A4DAC,2025-10-14T14:33:00,CUST-LIVE-1316,OPPO Reno 11 5G 256GB,Smartphone,2,31999.0,25599.2,Completed
SALE-43DCB4D2,2025-10-14T05:02:00,CUST-LIVE-1223,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-C5FBC074,2025-10-14T07:10:00,CUST-LIVE-1107,Havells OTG 35L Bake & Broil,Kitchen,2,7999.0,6399.2,Completed
SALE-B95ED303,2025-10-14T07:30:00,CUST-LIVE-1016,Philips LED Bulb 9W (Pack of 10),Lighting,2,499.0,399.2,Completed
SALE-04366D6D,2025-10-14T13:10:00,CUST-LIVE-1158,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-B3B7616E,2025-10-14T12:33:00,CUST-LIVE-1430,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-05046F27,2025-10-14T05:31:00,CUST-LIVE-1478,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-0622D216,2025-10-14T11:40:00,CUST-LIVE-1486,Dell Inspiron 15 Core i5 16GB RAM,Laptop,1,54999.0,43999.2,Completed
SALE-B6C5D3A3,2025-10-14T13:03:00,CUST-LIVE-1430,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-9AFBC375,2025-10-14T05:13:00,CUST-LIVE-1112,Bose QuietComfort 45 Headphones,Audio,1,29900.0,23920.0,Completed
SALE-D2F4B605,2025-10-14T08:48:00,CUST-LIVE-1091,Syska LED Strip Light 5M RGB,Lighting,2,1299.0,1039.2,Completed
SALE-FB24A4AB,2025-10-14T09:32:00,CUST-LIVE-1385,Havells OTG 35L Bake & Broil,Kitchen,1,7999.0,6399.2,Completed
SALE-C1D08816,2025-10-14T06:05:00,CUST-LIVE-1230,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,1,15999.0,12799.2,Completed
SALE-5ADBA64A,2025-10-14T10:57:00,CUST-LIVE-1207,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-C718A4C2,2025-10-14T09:45:00,CUST-LIVE-1215,Philips Wet & Dry Iron GC1905,Appliance,1,1499.0,1199.2,Completed
SALE-17B70C09,2025-10-13T13:53:00,CUST-LIVE-1086,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-248E7939,2025-10-13T13:34:00,CUST-LIVE-1326,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-2611EF01,2025-10-13T15:08:00,CUST-LIVE-1320,"OnePlus 50"" 4K Smart TV",Television,2,37999.0,30399.2,Completed
SALE-F697DE5C,2025-10-13T13:26:00,CUST-LIVE-1409,Vivo V29 5G 8GB+256GB,Smartphone,2,33999.0,27199.2,Completed
SALE-59EA2651,2025-10-13T11:56:00,CUST-LIVE-1329,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-4D9171C7,2025-10-13T10:46:00,CUST-LIVE-1448,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-BD8315C2,2025-10-13T08:15:00,CUST-LIVE-1396,"Hisense 58"" 4K UHD TV",Television,1,42999.0,34399.2,Completed
SALE-B25EC1E8,2025-10-13T09:39:00,CUST-LIVE-1428,Dyson V8 Absolute Cordless Vacuum,Appliance,1,34999.0,27999.2,Completed
SALE-3C5361E7,2025-10-13T12:04:00,CUST-LIVE-1098,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-A232EFEE,2025-10-13T04:00:00,CUST-LIVE-1144,Bajaj 750W Room Heater,Appliance,2,2499.0,1999.2,Completed
SALE-375D1103,2025-10-13T11:23:00,CUST-LIVE-1353,"Samsung 55"" 4K QLED Smart TV",Television,1,72999.0,58399.2,Completed
SALE-28E702D3,2025-10-12T08:30:00,CUST-LIVE-1041,Voltas 1 Ton 3★ Split AC,Air Conditioner,2,28999.0,23199.2,Completed
SALE-080125BA,2025-10-12T09:43:00,CUST-LIVE-1405,Godrej 10L Electronic Safe,Security,1,6999.0,5599.2,Completed
SALE-3346E35E,2025-10-12T13:41:00,CUST-LIVE-1451,CP Plus 5MP CCTV Kit 4-Channel,Security,1,12999.0,10399.2,Completed
SALE-B83E456E,2025-10-12T04:53:00,CUST-LIVE-1231,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-4DEACE00,2025-10-12T06:28:00,CUST-LIVE-1384,"Samsung 55"" 4K QLED Smart TV",Television,1,72999.0,58399.2,Completed
SALE-AF251890,2025-10-12T15:38:00,CUST-LIVE-1365,Prestige Electric Induction Cooktop,Kitchen,1,3499.0,2799.2,Completed
SALE-06F0EE05,2025-10-12T05:36:00,CUST-LIVE-1376,Voltas 1 Ton 3★ Split AC,Air Conditioner,1,28999.0,23199.2,Completed
SALE-5454C461,2025-10-12T04:08:00,CUST-LIVE-1075,OPPO Reno 11 5G 256GB,Smartphone,1,31999.0,25599.2,Completed
SALE-421D322D,2025-10-12T07:56:00,CUST-LIVE-1035,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-84ADADED,2025-10-12T14:13:00,CUST-LIVE-1284,Prestige Electric Induction Cooktop,Kitchen,2,3499.0,2799.2,Completed
SALE-973A388B,2025-10-12T15:55:00,CUST-LIVE-1231,LG 215L Single Door Energy Star,Refrigerator,1,19999.0,15999.2,Completed
SALE-A7EA1725,2025-10-12T14:29:00,CUST-LIVE-1290,Havells Flomax 1200mm Fan With Light,Lighting,2,5999.0,4799.2,Completed
SALE-64A1588A,2025-10-12T10:50:00,CUST-LIVE-1431,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-AC561468,2025-10-12T14:04:00,CUST-LIVE-1290,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-E02C9969,2025-10-12T09:19:00,CUST-LIVE-1448,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-F54DDA5C,2025-10-12T07:05:00,CUST-LIVE-1448,Dyson V8 Absolute Cordless Vacuum,Appliance,2,34999.0,27999.2,Completed
SALE-02FB093F,2025-10-12T16:24:00,CUST-LIVE-1102,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-FDB2C6B4,2025-10-12T06:55:00,CUST-LIVE-1474,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-D880835D,2025-10-12T12:05:00,CUST-LIVE-1346,Bosch 7 kg Serie 6 Front Load,Washing Machine,1,44999.0,35999.2,Completed
SALE-BBBF02D4,2025-10-12T07:30:00,CUST-LIVE-1357,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-D9E90B7B,2025-10-12T15:33:00,CUST-LIVE-1180,Acer Aspire Lite Ryzen 3,Laptop,1,32999.0,26399.2,Completed
SALE-19A5B872,2025-10-12T11:28:00,CUST-LIVE-1144,boAt Aavante Bar 1500 Soundbar,Audio,2,4999.0,3999.2,Completed
SALE-A8FD010B,2025-10-12T07:10:00,CUST-LIVE-1029,Morphy Richards Icon Superb Mixer,Kitchen,1,4499.0,3599.2,Completed
SALE-BB5F991E,2025-10-12T14:17:00,CUST-LIVE-1290,Sony WH-1000XM5 Wireless Headphones,Audio,1,24999.0,19999.2,Completed
SALE-C9F8534F,2025-10-12T05:54:00,CUST-LIVE-1211,Philips XXL Air Fryer HD9860,Kitchen,1,12999.0,10399.2,Completed
SALE-5633E1D9,2025-10-12T11:01:00,CUST-LIVE-1278,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-81BFCA36,2025-10-12T16:22:00,CUST-LIVE-1213,Philips LED Bulb 9W (Pack of 10),Lighting,1,499.0,399.2,Completed
SALE-D359C0B2,2025-10-12T14:16:00,CUST-LIVE-1321,Havells OTG 35L Bake & Broil,Kitchen,2,7999.0,6399.2,Completed
SALE-39FC0EDB,2025-10-12T13:33:00,CUST-LIVE-1224,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-86F64657,2025-10-12T09:24:00,CUST-LIVE-1065,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-12C17893,2025-10-11T06:59:00,CUST-LIVE-1026,Philips Wet & Dry Iron GC1905,Appliance,1,1499.0,1199.2,Completed
SALE-30E4896F,2025-10-11T07:33:00,CUST-LIVE-1269,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-22E66FFC,2025-10-11T08:01:00,CUST-LIVE-1428,IFB 8 kg Senator Smart WW,Washing Machine,1,49999.0,39999.2,Completed
SALE-EA07DF94,2025-10-11T09:33:00,CUST-LIVE-1331,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-99085BAF,2025-10-11T07:34:00,CUST-LIVE-1026,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-AB144493,2025-10-11T15:09:00,CUST-LIVE-1097,Samsung 324L Double Door Frost-Free,Refrigerator,2,34999.0,27999.2,Completed
SALE-C797AE96,2025-10-11T14:21:00,CUST-LIVE-1446,"OnePlus 50"" 4K Smart TV",Television,2,37999.0,30399.2,Completed
SALE-45D21B9D,2025-10-11T13:01:00,CUST-LIVE-1104,Sony WH-1000XM5 Wireless Headphones,Audio,1,24999.0,19999.2,Completed
SALE-E4D4504D,2025-10-11T12:47:00,CUST-LIVE-1295,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-250AF0BB,2025-10-10T07:10:00,CUST-LIVE-1447,"Mi 40"" Full HD Android TV",Television,1,21999.0,17599.2,Completed
SALE-EA6335A9,2025-10-10T13:48:00,CUST-LIVE-1377,IFB 25L Convection Microwave,Kitchen,1,14999.0,11999.2,Completed
SALE-1CF91022,2025-10-10T09:09:00,CUST-LIVE-1183,Samsung Galaxy S24 5G 256GB,Smartphone,1,74999.0,59999.2,Completed
SALE-906F5125,2025-10-10T12:43:00,CUST-LIVE-1384,Realme 12 Pro+ 5G 256GB,Smartphone,2,29999.0,23999.2,Completed
SALE-465E153E,2025-10-09T14:44:00,CUST-LIVE-1250,Acer Aspire Lite Ryzen 3,Laptop,1,32999.0,26399.2,Completed
SALE-99883812,2025-10-09T13:06:00,CUST-LIVE-1332,Godrej 10L Electronic Safe,Security,1,6999.0,5599.2,Completed
SALE-232F75ED,2025-10-09T06:34:00,CUST-LIVE-1140,Bose QuietComfort 45 Headphones,Audio,1,29900.0,23920.0,Completed
SALE-D460B694,2025-10-09T06:10:00,CUST-LIVE-1030,Philips XXL Air Fryer HD9860,Kitchen,1,12999.0,10399.2,Completed
SALE-A3BAB634,2025-10-09T13:26:00,CUST-LIVE-1249,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-1EA0419E,2025-10-08T14:01:00,CUST-LIVE-1073,Usha Maxx Air Tower Fan 400mm,Appliance,1,4999.0,3999.2,Completed
SALE-D336060D,2025-10-08T06:14:00,CUST-LIVE-1097,OnePlus 12R 5G 256GB,Smartphone,1,39999.0,31999.2,Completed
SALE-AC8AEC38,2025-10-08T11:57:00,CUST-LIVE-1284,LG 7 kg Front Load Washing Machine,Washing Machine,1,36999.0,29599.2,Completed
SALE-3299AB4F,2025-10-08T06:30:00,CUST-LIVE-1072,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-28BC76BD,2025-10-08T08:03:00,CUST-LIVE-1208,Bosch 7 kg Serie 6 Front Load,Washing Machine,1,44999.0,35999.2,Completed
SALE-26F03919,2025-10-08T07:34:00,CUST-LIVE-1389,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-850E1B58,2025-10-07T12:35:00,CUST-LIVE-1348,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-93A97CB2,2025-10-07T14:50:00,CUST-LIVE-1480,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-3496CAAD,2025-10-07T08:10:00,CUST-LIVE-1456,"Sony Bravia 43"" 4K HDR TV",Television,1,48999.0,39199.2,Completed
SALE-5F0B8209,2025-10-07T13:11:00,CUST-LIVE-1397,Philips Wet & Dry Iron GC1905,Appliance,2,1499.0,1199.2,Completed
SALE-D9A21ACF,2025-10-07T10:43:00,CUST-LIVE-1264,IFB 25L Convection Microwave,Kitchen,1,14999.0,11999.2,Completed
SALE-6F994721,2025-10-06T08:59:00,CUST-LIVE-1429,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-D02B895A,2025-10-06T04:30:00,CUST-LIVE-1398,"Samsung 55"" 4K QLED Smart TV",Television,1,72999.0,58399.2,Completed
SALE-568DB909,2025-10-06T07:45:00,CUST-LIVE-1131,boAt Aavante Bar 1500 Soundbar,Audio,1,4999.0,3999.2,Completed
SALE-4452F614,2025-10-06T06:49:00,CUST-LIVE-1222,"Mi 40"" Full HD Android TV",Television,1,21999.0,17599.2,Completed
SALE-478D1311,2025-10-06T12:53:00,CUST-LIVE-1321,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,2,15999.0,12799.2,Completed
SALE-4108A307,2025-10-05T06:42:00,CUST-LIVE-1225,Philips LED Bulb 9W (Pack of 10),Lighting,1,499.0,399.2,Completed
SALE-2B4C856B,2025-10-05T09:53:00,CUST-LIVE-1493,Harman Kardon Onyx Studio 7,Audio,1,16999.0,13599.2,Completed
SALE-01EA6AC9,2025-10-05T04:04:00,CUST-LIVE-1218,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-93BFB6EF,2025-10-05T08:01:00,CUST-LIVE-1021,Realme 12 Pro+ 5G 256GB,Smartphone,2,29999.0,23999.2,Completed
SALE-FEDC8AE7,2025-10-05T10:42:00,CUST-LIVE-1343,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-8EB3B34C,2025-10-05T14:48:00,CUST-LIVE-1274,Bajaj 750W Room Heater,Appliance,1,2499.0,1999.2,Completed
SALE-1C1EBCA1,2025-10-05T07:11:00,CUST-LIVE-1014,IFB 8 kg Senator Smart WW,Washing Machine,1,49999.0,39999.2,Completed
SALE-AA94A273,2025-10-05T07:04:00,CUST-LIVE-1371,Hikvision 2MP IP PTZ Camera,Security,2,8499.0,6799.2,Completed
SALE-E3584742,2025-10-05T10:08:00,CUST-LIVE-1070,OnePlus 12R 5G 256GB,Smartphone,1,39999.0,31999.2,Completed
SALE-03256A1D,2025-10-05T13:19:00,CUST-LIVE-1282,Philips LED Bulb 9W (Pack of 10),Lighting,1,499.0,399.2,Completed
SALE-8476DC9A,2025-10-05T10:18:00,CUST-LIVE-1081,Kent Grand+ Water Purifier RO,Kitchen,2,16999.0,13599.2,Completed
SALE-35F0DC31,2025-10-05T14:15:00,CUST-LIVE-1018,Godrej 10L Electronic Safe,Security,1,6999.0,5599.2,Completed
SALE-F4A6DE24,2025-10-05T06:19:00,CUST-LIVE-1024,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,2,15999.0,12799.2,Completed
SALE-474C53EE,2025-10-05T16:05:00,CUST-LIVE-1162,Whirlpool 292L Frost-Free Fridge,Refrigerator,2,29999.0,23999.2,Completed
SALE-1AFBA79B,2025-10-05T11:55:00,CUST-LIVE-1368,"TCL 32"" HD Smart TV",Television,1,14999.0,11999.2,Completed
SALE-348F4FF9,2025-10-04T07:48:00,CUST-LIVE-1202,Philips Wet & Dry Iron GC1905,Appliance,1,1499.0,1199.2,Completed
SALE-1D626567,2025-10-04T10:55:00,CUST-LIVE-1312,Syska LED Strip Light 5M RGB,Lighting,1,1299.0,1039.2,Completed
SALE-6F867322,2025-10-04T10:49:00,CUST-LIVE-1213,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-EFD8ED38,2025-10-04T06:38:00,CUST-LIVE-1155,Godrej 190L Direct Cool Fridge,Refrigerator,1,14999.0,11999.2,Completed
SALE-E6DB1ED9,2025-10-04T09:51:00,CUST-LIVE-1250,Dell Inspiron 15 Core i5 16GB RAM,Laptop,1,54999.0,43999.2,Completed
SALE-46A53BBA,2025-10-04T04:59:00,CUST-LIVE-1433,IFB 25L Convection Microwave,Kitchen,1,14999.0,11999.2,Completed
SALE-046D79BF,2025-10-04T10:55:00,CUST-LIVE-1434,Havells Flomax 1200mm Fan With Light,Lighting,1,5999.0,4799.2,Completed
SALE-A658828B,2025-10-04T12:00:00,CUST-LIVE-1298,Bose QuietComfort 45 Headphones,Audio,1,29900.0,23920.0,Completed
SALE-5B7A896F,2025-10-04T03:44:00,CUST-LIVE-1074,Eureka Forbes Trendy Zip Vacuum,Appliance,1,3499.0,2799.2,Completed
SALE-A57F2229,2025-10-04T06:11:00,CUST-LIVE-1127,JBL Flip 6 Bluetooth Speaker,Audio,2,9999.0,7999.2,Completed
SALE-3EED2106,2025-10-04T11:54:00,CUST-LIVE-1302,Dell Inspiron 15 Core i5 16GB RAM,Laptop,1,54999.0,43999.2,Completed
SALE-B6E1601D,2025-10-04T06:04:00,CUST-LIVE-1117,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-81C309AF,2025-10-04T14:12:00,CUST-LIVE-1339,Philips Wet & Dry Iron GC1905,Appliance,1,1499.0,1199.2,Completed
SALE-223B31DC,2025-10-04T08:21:00,CUST-LIVE-1454,"Hisense 58"" 4K UHD TV",Television,2,42999.0,34399.2,Completed
SALE-1EE0D651,2025-10-04T14:27:00,CUST-LIVE-1085,"OnePlus 50"" 4K Smart TV",Television,1,37999.0,30399.2,Completed
SALE-E84104B0,2025-10-04T11:56:00,CUST-LIVE-1494,Bajaj 750W Room Heater,Appliance,2,2499.0,1999.2,Completed
SALE-DCD908DC,2025-10-04T07:57:00,CUST-LIVE-1499,Dyson V8 Absolute Cordless Vacuum,Appliance,1,34999.0,27999.2,Completed
SALE-1E8D8D95,2025-10-04T16:04:00,CUST-LIVE-1385,"Hisense 58"" 4K UHD TV",Television,1,42999.0,34399.2,Completed
SALE-56A8AFF8,2025-10-04T11:44:00,CUST-LIVE-1472,Samsung 8 kg Fully Automatic Top Load,Washing Machine,2,28999.0,23199.2,Completed
SALE-7D6DB906,2025-10-04T06:16:00,CUST-LIVE-1360,"TCL 32"" HD Smart TV",Television,2,14999.0,11999.2,Completed
SALE-2A1BD5BE,2025-10-04T13:14:00,CUST-LIVE-1380,Bose QuietComfort 45 Headphones,Audio,1,29900.0,23920.0,Completed
SALE-DFF8FEC2,2025-10-04T11:22:00,CUST-LIVE-1282,Morphy Richards Icon Superb Mixer,Kitchen,1,4499.0,3599.2,Completed
SALE-BBC33B2D,2025-10-04T07:22:00,CUST-LIVE-1066,Usha Maxx Air Tower Fan 400mm,Appliance,1,4999.0,3999.2,Completed
SALE-0685C584,2025-10-04T07:07:00,CUST-LIVE-1473,Panasonic 1.5 Ton Cube AC,Air Conditioner,1,41999.0,33599.2,Completed
SALE-9B54EAE8,2025-10-04T09:47:00,CUST-LIVE-1395,Prestige Electric Induction Cooktop,Kitchen,1,3499.0,2799.2,Completed
SALE-97C6E5F8,2025-10-04T13:39:00,CUST-LIVE-1128,JBL Flip 6 Bluetooth Speaker,Audio,1,9999.0,7999.2,Completed
SALE-3C43BE3D,2025-10-04T10:48:00,CUST-LIVE-1197,"Sony Bravia 43"" 4K HDR TV",Television,2,48999.0,39199.2,Completed
SALE-695949BD,2025-10-04T11:57:00,CUST-LIVE-1218,Whirlpool 6.5 kg Semi-Automatic,Washing Machine,1,15999.0,12799.2,Completed
SALE-B152EC3C,2025-10-04T12:15:00,CUST-LIVE-1490,Kent Grand+ Water Purifier RO,Kitchen,2,16999.0,13599.2,Completed
SALE-EB901168,2025-10-04T16:20:00,CUST-LIVE-1423,Morphy Richards Icon Superb Mixer,Kitchen,1,4499.0,3599.2,Completed
SALE-3232D696,2025-10-04T11:06:00,CUST-LIVE-1465,Samsung 324L Double Door Frost-Free,Refrigerator,1,34999.0,27999.2,Completed
SALE-8C3810D4,2025-10-04T13:25:00,CUST-LIVE-1275,Redmi Note 13 Pro+ 5G 256GB,Smartphone,1,28999.0,23199.2,Completed
SALE-E8A98807,2025-10-04T10:30:00,CUST-LIVE-1015,Bosch 7 kg Serie 6 Front Load,Washing Machine,1,44999.0,35999.2,Completed
SALE-AA1EA90C,2025-10-04T13:45:00,CUST-LIVE-1487,Whirlpool 292L Frost-Free Fridge,Refrigerator,1,29999.0,23999.2,Completed
SALE-C2B8AC65,2025-10-04T08:20:00,CUST-LIVE-1011,Realme 12 Pro+ 5G 256GB,Smartphone,1,29999.0,23999.2,Completed
SALE-574D8941,2025-10-04T05:31:00,CUST-LIVE-1045,Kent Grand+ Water Purifier RO,Kitchen,1,16999.0,13599.2,Completed
SALE-193A7AAD,2025-10-04T05:45:00,CUST-LIVE-1168,Eureka Forbes Trendy Zip Vacuum,Appliance,2,3499.0,2799.2,Completed
SALE-864B0A2F,2025-10-04T10:25:00,CUST-LIVE-1436,Havells OTG 35L Bake & Broil,Kitchen,2,7999.0,6399.2,Completed
SALE-FA9E6F45,2025-10-04T05:15:00,CUST-LIVE-1332,Samsung Galaxy S24 5G 256GB,Smartphone,1,74999.0,59999.2,Completed
SALE-E5E067A6,2025-10-04T13:05:00,CUST-LIVE-1178,Vivo V29 5G 8GB+256GB,Smartphone,1,33999.0,27199.2,Completed
SALE-62ADFE3C,2025-10-04T08:00:00,CUST-LIVE-1391,Blue Star 2 Ton 5★ Inverter AC,Air Conditioner,1,62999.0,50399.2,Completed
SALE-4E56C30F,2025-10-04T15:43:00,CUST-LIVE-1103,Hitachi 1 Ton 5★ Inverter AC,Air Conditioner,1,35999.0,28799.2,Completed
